,X,Y,e
1517,4.4151926,4.334569,0.14013645
1518,4.334569,4.1781716,0.060331147
1519,4.1781716,3.909682,-0.059580978
1520,3.909682,3.6845875,-0.029610436
1521,3.6845875,3.5768046,0.076446585
1522,3.5768046,3.443559,0.04559438
1523,3.443559,3.366809,0.095427886
1524,3.366809,3.4048667,0.20639837
1525,3.4048667,3.8774903,0.6428668
1526,3.8774903,3.7021947,0.018579086
1527,3.7021947,3.388264,-0.12882079
1528,3.388264,3.378122,0.1592715
1529,3.378122,3.247189,0.037973054
1530,3.247189,2.9143746,-0.17045505
1531,2.9143746,2.9069397,0.13828397
1532,2.9069397,2.723836,-0.037756607
1533,2.723836,2.511084,-0.07655997
1534,2.511084,9.220127,6.834597
1535,9.220127,8.641515,-0.117606066
1536,8.641515,8.152732,-0.05670766
1537,8.152732,5.8626833,-1.8824121
1538,5.8626833,5.513944,-0.055604756
1539,5.513944,5.208815,-0.029431649
1540,5.208815,4.9601827,0.011808408
1541,4.9601827,3.36563,-1.3465436
1542,3.36563,3.1125977,-0.084750585
1543,3.1125977,2.9006763,-0.05629155
1544,2.9006763,2.778496,0.022853605
1545,2.778496,3.1649382,0.5253671
1546,3.1649382,3.0375621,0.03087103
1547,3.0375621,2.891626,0.0059418106
1548,2.891626,4.9892106,2.242166
1549,4.9892106,5.002935,0.26318482
1550,5.002935,4.7937,0.040911943
1551,4.7937,4.4181542,-0.13586073
1552,4.4181542,4.1886997,-0.008546974
1553,4.1886997,3.98363,0.004365225
1554,3.98363,3.8906593,0.10621099
1555,3.8906593,3.881384,0.18525764
1556,3.881384,3.7366853,0.049370512
1557,3.7366853,3.584358,0.034507047
1558,3.584358,3.417999,0.012859076
1559,3.417999,3.7129982,0.4658992
1560,3.7129982,3.7912946,0.26394626
1561,3.7912946,-1.6475124,-5.2492423
1562,-1.6475124,-1.9120082,-0.3468714
1563,-1.9120082,-1.749939,0.066468745
1564,-1.749939,-1.6767523,-0.014310388
1565,-1.6767523,-1.5321202,0.060794424
1566,-1.5321202,-1.6680567,-0.21254247
1567,-1.6680567,-1.4934577,0.09119614
1568,-1.4934577,-1.3352168,0.08356804
1569,-1.3352168,-1.2480056,0.020450283
1570,-1.2480056,0.9687519,2.1543572
1571,0.9687519,0.97976893,0.05945464
1572,0.97976893,0.808816,-0.12196445
1573,0.808816,-0.18500036,-0.9533756
1574,-0.18500036,-0.149522,0.026228342
1575,-0.149522,-0.356479,-0.2144331
1576,-0.356479,-0.33410487,0.0045501604
1577,-0.33410487,-0.38384926,-0.066449635
1578,-0.38384926,-0.7250422,-0.3603854
1579,-0.7250422,-0.80951685,-0.12072677
1580,-0.80951685,-0.8301823,-0.061141323
1581,-0.8301823,-0.7521054,0.036567774
1582,-0.7521054,-0.6550422,0.059457973
1583,-0.6550422,-0.69094795,-0.06865789
1584,-0.69094795,-0.32903707,0.3273635
1585,-0.32903707,-0.29206857,0.020516625
1586,-0.29206857,-0.3218601,-0.044394966
1587,-0.3218601,-0.42068776,-0.114920676
1588,-0.42068776,-0.16586117,0.2337922
1589,-0.16586117,-0.1334528,0.024115311
1590,-0.1334528,-0.19379264,-0.06701247
1591,-0.19379264,-0.11401223,0.070090786
1592,-0.11401223,0.22612125,0.33443287
1593,0.22612125,0.07221605,-0.14259914
1594,0.07221605,0.033302665,-0.03530258
1595,0.033302665,0.08836311,0.05672558
1596,0.08836311,0.14924137,0.06529642
1597,0.14924137,0.10773351,-0.034045793
1598,0.10773351,0.14219488,0.039848052
1599,0.14219488,0.14071345,0.0056283213
1600,0.14071345,0.27458698,0.14090918
1601,0.27458698,0.23141806,-0.029439554
1602,0.23141806,0.28107697,0.0612298
1603,0.28107697,0.1399677,-0.12705542
1604,0.1399677,0.15132831,0.018359011
1605,0.15132831,-0.25122702,-0.3949889
1606,-0.25122702,-0.2504227,-0.01175703
1607,-0.2504227,0.22843634,0.4663379
1608,0.22843634,-1.5511932,-1.7682078
1609,-1.5511932,-2.6997666,-1.2261332
1610,-2.6997666,-1.916008,0.6487704
1611,-1.916008,-1.924795,-0.10458749
1612,-1.924795,-1.6378026,0.19075257
1613,-1.6378026,-1.617159,-0.061246473
1614,-1.617159,-1.4751189,0.061182182
1615,-1.4751189,-1.4065241,-0.005161175
1616,-1.4065241,-1.3308473,0.005350573
1617,-1.3308473,-1.2712309,-0.0069260364
1618,-1.2712309,-1.452629,-0.24495961
1619,-1.452629,-1.4884505,-0.10845302
1620,-1.4884505,-1.3626828,0.051345125
1621,-1.3626828,-1.2394445,0.055104107
1622,-1.2394445,-1.3527285,-0.17525625
1623,-1.3527285,0.09244561,1.3775376
1624,0.09244561,-0.44736487,-0.5351882
1625,-0.44736487,-0.5215649,-0.096568264
1626,-0.5215649,-0.51303524,-0.017548613
1627,-0.51303524,-0.59397066,-0.10658719
1628,-0.59397066,-0.5563128,0.007959278
1629,-0.5563128,-0.43292356,0.09557359
1630,-0.43292356,-0.077729434,0.33354795
1631,-0.077729434,-0.0966436,-0.02280064
1632,-0.0966436,-0.10459556,-0.012784136
1633,-0.10459556,-0.3183162,-0.21895042
1634,-0.3183162,-0.38399127,-0.0815909
1635,-0.38399127,-0.47547978,-0.1106881
1636,-0.47547978,-0.7457682,-0.2940624
1637,-0.7457682,4.6723814,5.3808613
1638,4.6723814,4.5315566,0.092794426
1639,4.5315566,3.8976884,-0.40729034
1640,3.8976884,3.8173277,0.11452384
1641,3.8173277,3.6379008,0.011439589
1642,3.6379008,3.600744,0.14473823
1643,3.600744,3.6861334,0.26542675
1644,3.6861334,3.0342228,-0.467604
1645,3.0342228,2.7601013,-0.12241027
1646,2.7601013,3.1978688,0.57577264
1647,3.1978688,2.8287077,-0.2092677
1648,2.8287077,1.6095122,-1.0777601
1649,1.6095122,1.4821639,-0.046872586
1650,1.4821639,1.0027912,-0.40526447
1651,1.0027912,0.8907254,-0.061926264
1652,0.8907254,0.7597293,-0.08645976
1653,0.7597293,0.6187383,-0.103004605
1654,0.6187383,0.63043207,0.04263065
1655,0.63043207,0.9036704,0.30475992
1656,0.9036704,0.74171495,-0.1167719
1657,0.74171495,0.19303775,-0.51159143
1658,0.19303775,-0.08113836,-0.26452422
1659,-0.08113836,-0.15475246,-0.077671014
1660,-0.15475246,-0.35926706,-0.21225221
1661,-0.35926706,-0.5579039,-0.21660018
1662,-0.5579039,0.63310695,1.1631156
1663,0.63310695,0.51558334,-0.08586823
1664,0.51558334,0.4296198,-0.060184367
1665,0.4296198,0.81968385,0.41154507
1666,0.81968385,0.73698306,-0.04171659
1667,0.73698306,0.6313922,-0.06874174
1668,0.6313922,0.5817123,-0.018110285
1669,0.5817123,0.5180422,-0.03458449
1670,0.5180422,0.58816195,0.09602188
1671,0.58816195,0.5530447,-0.0057091946
1672,0.5530447,0.51281786,-0.012574526
1673,0.51281786,0.5383095,0.051132537
1674,0.5383095,0.35771346,-0.15368058
1675,0.35771346,0.28913835,-0.05068943
1676,0.28913835,0.17552976,-0.099151656
1677,0.17552976,0.27200073,0.10524744
1678,0.27200073,0.6524059,0.39400524
1679,0.6524059,0.6481291,0.028343502
1680,0.6481291,0.70306796,0.08734532
1681,0.70306796,2.651879,1.9839644
1682,2.651879,2.5485756,0.029290363
1683,2.5485756,2.4776964,0.05654956
1684,2.4776964,2.579389,0.22557764
1685,2.579389,2.3702323,-0.08018724
1686,2.3702323,2.274435,0.022714293
1687,2.274435,2.3745944,0.21388128
1688,2.3745944,2.167664,-0.08820059
1689,2.167664,2.3843575,0.32507652
1690,2.3843575,2.329477,0.06433743
1691,2.329477,2.3214788,0.108475596
1692,2.3214788,2.2577872,0.052382372
1693,2.2577872,2.1764991,0.031601213
1694,2.1764991,2.1726003,0.10492603
1695,2.1726003,2.4139223,0.34995207
1696,2.4139223,2.1849115,-0.10831484
1697,2.1849115,2.1044984,0.028832333
1698,2.1044984,2.0389972,0.039723657
1699,2.0389972,1.90897,-0.028077291
1700,1.90897,1.814553,0.0010315148
1701,1.814553,1.6043967,-0.1194286
1702,1.6043967,1.4493203,-0.07485646
1703,1.4493203,1.7030823,0.32622796
1704,1.7030823,1.6106813,-0.007246804
1705,1.6106813,1.49329,-0.036857262
1706,1.49329,1.4262799,0.0076543717
1707,1.4262799,1.2478302,-0.10713578
1708,1.2478302,0.7209589,-0.46447974
1709,0.7209589,0.6529632,-0.03194773
1710,0.6529632,1.6009498,0.9806347
1711,1.6009498,1.4939919,-0.026910393
1712,1.4939919,1.5393965,0.12010433
1713,1.5393965,1.8987968,0.43637013
1714,1.8987968,2.004522,0.20066504
1715,2.004522,1.9251742,0.020878363
1716,1.9251742,1.8694218,0.04050641
1717,1.8694218,1.6889899,-0.08696073
1718,1.6889899,1.516331,-0.08820936
1719,1.516331,1.1560252,-0.28448924
1720,1.1560252,1.0262643,-0.07195962
1721,1.0262643,0.38202214,-0.59292895
1722,0.38202214,0.5780653,0.21514426
1723,0.5780653,0.3816991,-0.16746294
1724,0.3816991,0.24295396,-0.11966016
1725,0.24295396,0.25059867,0.019792397
1726,0.25059867,0.28555343,0.047484692
1727,0.28555343,0.44574976,0.17447399
1728,0.44574976,0.41117194,-0.012290326
1729,0.41117194,0.48525485,0.0946415
1730,0.48525485,0.49927115,0.03827906
1731,0.49927115,1.2158194,0.7415118
1732,1.2158194,1.1729136,0.017885229
1733,1.1729136,1.166501,0.05223324
1734,1.166501,1.264667,0.15649104
1735,1.264667,1.2206997,0.019266067
1736,1.2206997,1.2302393,0.070574604
1737,1.2302393,1.2110376,0.042310312
1738,1.2110376,1.1335815,-0.01690421
1739,1.1335815,1.808249,0.7313466
1740,1.808249,1.7173091,-0.0005273475
1741,1.7173091,2.26964,0.6381963
1742,2.26964,2.401102,0.244944
1743,2.401102,2.3903568,0.10931002
1744,2.3903568,2.217891,-0.052947886
1745,2.217891,1.9963576,-0.11063878
1746,1.9963576,2.1500454,0.25350583
1747,2.1500454,2.4933214,0.45077816
1748,2.4933214,2.214364,-0.15429112
1749,2.214364,2.020743,-0.08290301
1750,2.020743,2.793234,0.87352836
1751,2.793234,3.3222558,0.6686835
1752,3.3222558,3.0688424,-0.08730064
1753,3.0688424,-1.2688663,-4.1842666
1754,-1.2688663,-1.1581037,0.047319327
1755,-1.1581037,-0.010297298,1.0899012
1756,-0.010297298,0.21343984,0.22322227
1757,0.21343984,0.6257655,0.42299765
1758,0.6257655,0.56790084,-0.026576394
1759,0.56790084,0.42141402,-0.11809175
1760,0.42141402,0.15282652,-0.24751678
1761,0.15282652,0.014733478,-0.13045171
1762,0.014733478,-0.06165055,-0.075647354
1763,-0.06165055,0.67528105,0.73384905
1764,0.67528105,0.737128,0.09561101
1765,0.737128,-1.9146924,-2.614964
1766,-1.9146924,-1.9374653,-0.11850752
1767,-1.9374653,-1.8526801,-0.012088118
1768,-1.8526801,-1.7876121,-0.027566087
1769,-1.7876121,-1.9809498,-0.28271833
1770,-1.9809498,-1.715869,0.16603327
1771,-1.715869,-1.795692,-0.16561647
1772,-1.795692,-1.005241,0.7006663
1773,-1.005241,-0.56478757,0.39019138
1774,-0.56478757,-0.6531624,-0.116614245
1775,-0.6531624,-0.8209568,-0.20045252
1776,-0.8209568,6.6229916,7.4029007
1777,6.6229916,10.489268,4.1974263
1778,10.489268,9.874772,-0.09003228
1779,9.874772,9.304941,-0.07609132
1780,9.304941,8.851088,0.011393583
1781,8.851088,8.437068,0.028534472
1782,8.437068,7.9682274,-0.046987325
1783,7.9682274,7.5359325,-0.033883777
1784,7.5359325,5.8612633,-1.2978723
1785,5.8612633,4.6543856,-0.9138147
1786,4.6543856,4.409339,-0.012327379
1787,4.409339,4.221212,0.03234023
1788,4.221212,3.8851795,-0.124971926
1789,3.8851795,3.0133202,-0.6776004
1790,3.0133202,3.0373406,0.17468652
1791,3.0373406,2.8975675,0.012093963
1792,2.8975675,2.5627894,-0.1898996
1793,2.5627894,2.415305,-0.019345162
1794,2.415305,2.2749667,-0.019572936
1795,2.2749667,1.584227,-0.57699144
1796,1.584227,1.009866,-0.49514958
1797,1.009866,0.73597234,-0.22340034
1798,0.73597234,0.86694586,0.1677721
1799,0.86694586,0.4533526,-0.37024596
1800,0.4533526,0.26360083,-0.16708411
1801,0.26360083,-0.09965584,-0.35007662
1802,-0.09965584,1.391362,1.486035
1803,1.391362,1.1550815,-0.16671224
1804,1.1550815,1.2438607,0.14653328
1805,1.2438607,1.0991272,-0.08254046
1806,1.0991272,1.2921962,0.24802533
1807,1.2921962,1.6290504,0.40146396
1808,1.6290504,1.5853304,0.037732426
1809,1.5853304,0.96589965,-0.5401642
1810,0.96589965,0.91273785,-0.0048667495
1811,0.91273785,0.6652061,-0.20189488
1812,0.6652061,0.76919556,0.1372498
1813,0.76919556,1.5681701,0.83743423
1814,1.5681701,1.4849606,-0.004801007
1815,1.4849606,1.411994,0.0012815353
1816,1.411994,1.3987912,0.0573969
1817,1.3987912,0.7017409,-0.62711066
1818,0.7017409,0.66150534,-0.0051485524
1819,0.66150534,0.39321542,-0.23521467
1820,0.39321542,1.5768113,1.2032566
1821,1.5768113,1.7600298,0.26205915
1822,1.7600298,1.7618756,0.08984728
1823,1.7618756,1.7136521,0.039870273
1824,1.7136521,1.67266,0.044690453
1825,1.67266,1.6108795,0.021852564
1826,1.6108795,1.6839318,0.15359627
1827,1.6839318,5.597466,3.9977307
1828,5.597466,5.209521,-0.10807181
1829,5.209521,7.2406683,2.2916236
1830,7.2406683,7.032338,0.15370333
1831,7.032338,6.5517087,-0.12901236
1832,6.5517087,6.1275945,-0.09652855
1833,6.1275945,6.2340584,0.41284373
1834,6.2340584,5.91685,-0.005505226
1835,5.91685,5.608541,-0.012466552
1836,5.608541,5.302212,-0.025901953
1837,5.302212,5.012765,-0.024337009
1838,5.012765,4.724937,-0.037189584
1839,4.724937,3.3624096,-1.1262804
1840,3.3624096,3.240613,0.046324074
1841,3.240613,2.7894075,-0.2891747
1842,2.7894075,2.4278917,-0.22204553
1843,2.4278917,2.3799756,0.07347843
1844,2.3799756,2.4810736,0.22009677
1845,2.4810736,2.5352192,0.17819937
1846,2.5352192,2.5298407,0.12138256
1847,2.5298407,1.4748466,-0.92850214
1848,1.4748466,1.38727,-0.013834191
1849,1.38727,1.3127218,-0.0051846746
1850,1.3127218,0.7196762,-0.5274095
1851,0.7196762,0.4124763,-0.2712161
1852,0.4124763,0.4267705,0.03491803
1853,0.4267705,0.6419965,0.23656453
1854,0.6419965,0.56235075,-0.04754594
1855,0.56235075,0.5601525,0.025919246
1856,0.5601525,0.4439237,-0.08822113
1857,0.4439237,0.56311125,0.14138374
1858,0.56311125,0.65388155,0.11892586
1859,0.65388155,0.77473193,0.15354449
1860,0.77473193,0.74608856,0.010093196
1861,0.74608856,0.7426483,0.033864196
1862,0.7426483,0.38130987,-0.324206
1863,0.38130987,0.401231,0.03898664
1864,0.401231,0.6087413,0.22757183
1865,0.6087413,5.3751593,4.796855
1866,5.3751593,5.094424,-0.011977495
1867,5.094424,4.8937163,0.054013588
1868,4.8937163,4.525711,-0.12331958
1869,4.525711,4.874965,0.5755397
1870,4.874965,4.636296,0.005078779
1871,4.636296,4.209518,-0.19496278
1872,4.209518,3.5765328,-0.42250916
1873,3.5765328,3.354343,-0.043363262
1874,3.354343,3.5576682,0.37104243
1875,3.5576682,3.516467,0.13668227
1876,3.516467,2.8727748,-0.46786878
1877,2.8727748,5.243265,2.5141292
1878,5.243265,4.9748454,-0.0062563685
1879,4.9748454,5.604911,0.8788076
1880,5.604911,5.267548,-0.057117037
1881,5.267548,4.889323,-0.11484719
1882,4.889323,4.6593046,0.014447554
1883,4.6593046,4.2378807,-0.18845837
1884,4.2378807,3.9687068,-0.057279762
1885,3.9687068,4.1013784,0.3311071
1886,4.1013784,4.111093,0.21478382
1887,4.111093,4.2500553,0.3445171
1888,4.2500553,3.9312394,-0.10631292
1889,3.9312394,3.3036437,-0.43103352
1890,3.3036437,3.0164795,-0.121982045
1891,3.0164795,2.250898,-0.61475754
1892,2.250898,2.3049228,0.16656998
1893,2.3049228,1.9874898,-0.20218693
1894,1.9874898,-7.704451,-9.5925665
1895,-7.704451,-7.3130774,0.0061511593
1896,-7.3130774,-7.1883388,-0.24091542
1897,-7.1883388,-6.8471346,-0.018212907
1898,-6.8471346,-6.5472164,-0.042438433
1899,-6.5472164,-6.363945,-0.14408956
1900,-6.363945,-5.978054,0.06769374
1901,-5.978054,-5.5917172,0.08743373
1902,-5.5917172,-5.113516,0.19861534
1903,-5.113516,-4.829784,0.028055932
1904,-4.829784,-4.6471143,-0.058819734
1905,-4.6471143,-2.8382664,1.5764923
1906,-2.8382664,-2.5730495,0.123303406
1907,-2.5730495,-2.247742,0.196655
1908,-2.247742,-2.0861433,0.0492116
1909,-2.0861433,-1.5335537,0.44828236
1910,-1.5335537,-1.6386077,-0.18173167
1911,-1.6386077,-2.0700161,-0.51333874
1912,-2.0700161,-2.166966,-0.20045073
1913,-2.166966,-2.2863483,-0.22773072
1914,-2.2863483,-2.1046658,0.06736513
1915,-2.1046658,-3.1679368,-1.1685045
1916,-3.1679368,-2.394559,0.6149808
1917,-2.394559,-2.2195656,0.05526521
1918,-2.2195656,-2.1273553,-0.018768147
1919,-2.1273553,-2.0180638,0.002923826
1920,-2.0180638,-1.829342,0.08781853
1921,-1.829342,-1.6108845,0.12699033
1922,-1.6108845,-0.95052904,0.5798113
1923,-0.95052904,-13.417656,-12.514653
1924,-13.417656,-12.975229,-0.22845624
1925,-12.975229,-12.312189,0.014278136
1926,-12.312189,-11.630673,0.06590614
1927,-11.630673,-10.708194,0.34094578
1928,-10.708194,-10.283517,-0.11073264
1929,-10.283517,-9.803717,-0.034375776
1930,-9.803717,-8.815799,0.49773252
1931,-8.815799,-8.699841,-0.32483158
1932,-8.699841,-8.5120535,-0.24720472
1933,-8.5120535,-8.806217,-0.7197664
1934,-8.806217,-8.451987,-0.08608196
1935,-8.451987,-7.987522,0.041865196
1936,-7.987522,-7.7017193,-0.113573745
1937,-7.7017193,-7.129566,0.18706682
1938,-7.129566,-6.8312073,-0.05811927
1939,-6.8312073,-6.351318,0.13832884
1940,-6.351318,-6.019949,0.013802895
1941,-6.019949,-5.781834,-0.062883034
1942,-5.781834,-5.254313,0.23842946
1943,-5.254313,-4.902419,0.08917826
1944,-4.902419,-4.564383,0.09291514
1945,-4.564383,-4.3523865,-0.016222712
1946,-4.3523865,-4.261586,-0.12681912
1947,-4.261586,-3.8068645,0.24164222
1948,-3.8068645,-3.6480832,-0.031562056
1949,-3.6480832,-3.5869877,-0.1213087
1950,-3.5869877,-3.5337036,-0.12606518
1951,-3.5337036,-3.4015927,-0.044574417
1952,-3.4015927,-3.2883496,-0.056836683
1953,-3.2883496,-2.9844944,0.13943775
1954,-2.9844944,-2.77045,0.06481969
1955,-2.77045,-2.6093078,0.022619687
1956,-2.6093078,-2.409532,0.0693103
1957,-2.409532,-2.305519,-0.01646367
1958,-2.305519,-2.2831154,-0.09287246
1959,-2.2831154,-2.3032067,-0.13424706
1960,-2.3032067,-2.3245485,-0.13650219
1961,-2.3245485,-2.4068956,-0.19857457
1962,-2.4068956,-2.2752657,0.011285067
1963,-2.2752657,-2.2122107,-0.05070834
1964,-2.2122107,-2.0353045,0.06629561
1965,-2.0353045,-1.7802905,0.15324883
1966,-1.7802905,-1.8306174,-0.13934152
1967,-1.8306174,-1.6329939,0.106092565
1968,-1.6329939,-2.2976007,-0.7462565
1969,-2.2976007,-2.0220213,0.16069947
1970,-2.0220213,-1.9082118,0.012708382
1971,-1.9082118,-1.5320448,0.2807565
1972,-1.5320448,-1.6454864,-0.19004376
1973,-1.6454864,-1.7961234,-0.23291135
1974,-1.7961234,-1.8302488,-0.12393165
1975,-1.8302488,-1.8614116,-0.12267518
1976,-1.8614116,-1.8015243,-0.03318337
1977,-1.8015243,-2.057095,-0.3456469
1978,-2.057095,-1.935139,0.019101365
1979,-1.935139,-1.924743,-0.08636104
1980,-1.924743,-1.6299664,0.1985395
1981,-1.6299664,-1.5790677,-0.03059975
1982,-1.5790677,-1.4283278,0.07178656
1983,-1.4283278,-1.7233264,-0.36641508
1984,-1.7233264,-1.5305057,0.10665445
1985,-1.5305057,-1.5286304,-0.07465006
1986,-1.5286304,-0.9252917,0.52690715
1987,-0.9252917,-0.8736894,0.0053377403
1988,-0.8736894,-1.9390608,-1.1090559
1989,-1.9390608,-0.69804764,1.1440601
1990,-0.69804764,-0.70280135,-0.039656088
1991,-0.70280135,-0.6179831,0.049678136
1992,-0.6179831,-2.3278537,-1.7407699
1993,-2.3278537,-2.3215706,-0.110109486
1994,-2.3215706,-2.5400546,-0.33456257
1995,-2.5400546,-2.6697419,-0.25669
1996,-2.6697419,-2.2590666,0.27718806
1997,-2.2590666,-2.1220582,0.02405509
1998,-2.1220582,-10.432411,-8.416456
1999,-10.432411,-9.885088,0.025702786
2000,-9.885088,-9.355986,0.03484779
2001,-9.355986,-8.918626,-0.030439522
2002,-8.918626,-8.546139,-0.07344407
2003,-8.546139,-8.250532,-0.1317006
2004,-8.250532,-7.6948247,0.14318083
2005,-7.6948247,-7.2343335,0.075750016
2006,-7.2343335,-6.844946,0.027671097
2007,-6.844946,-6.667946,-0.1652474
2008,-6.667946,-6.5109563,-0.17640795
2009,-6.5109563,-6.129736,0.055672627
2010,-6.129736,-5.8199396,0.003309097
2011,-5.8199396,17.691095,23.220037
2012,17.691095,16.812075,0.0055358084
2013,16.812075,15.634459,-0.33701244
2014,15.634459,14.796401,-0.056334145
2015,14.796401,12.043778,-2.0128024
2016,12.043778,11.497081,0.05549106
2017,11.497081,10.928452,0.0062249145
2018,10.928452,10.349707,-0.032321878
2019,10.349707,10.084492,0.25227022
2020,10.084492,9.662906,0.082638875
2021,9.662906,13.701111,4.5213513
2022,13.701111,13.020912,0.0048574973
2023,13.020912,12.40254,0.032673884
2024,12.40254,11.796339,0.0139255095
2025,11.796339,11.657185,0.45066306
2026,11.657185,10.988914,-0.08541234
2027,10.988914,10.452135,0.012668053
2028,10.452135,10.008159,0.078630276
2029,10.008159,9.438482,-0.06926777
2030,9.438482,7.9241867,-1.0423719
2031,7.9241867,7.6186295,0.09065191
2032,7.6186295,7.474694,0.23699549
2033,7.474694,6.994871,-0.10608773
2034,6.994871,6.633463,-0.011664339
2035,6.633463,6.32034,0.018550266
2036,6.32034,5.914346,-0.08997664
2037,5.914346,3.8770223,-1.7416067
2038,3.8770223,3.610261,-0.07291
2039,3.610261,3.3903468,-0.039401133
2040,3.3903468,3.1426604,-0.07816913
2041,3.1426604,2.3240747,-0.6614524
2042,2.3240747,2.1553223,-0.05254875
2043,2.1553223,5.2867785,3.239222
2044,5.2867785,4.624502,-0.39793724
2045,4.624502,4.1322103,-0.26106673
2046,4.1322103,4.2681136,0.34251407
2047,4.2681136,4.081603,0.02689525
2048,4.081603,3.9509058,0.0733828
2049,3.9509058,3.5957286,-0.15763196
2050,3.5957286,3.4866717,0.070729405
2051,3.4866717,3.0602493,-0.25208867
2052,3.0602493,2.3607268,-0.54651
2053,2.3607268,2.4502451,0.2075546
2054,2.4502451,2.4824858,0.15475287
2055,2.4824858,2.7456744,0.38731292
2056,2.7456744,2.6213052,0.012914628
2057,2.6213052,2.78401,0.29377016
2058,2.78401,2.0019765,-0.6428329
2059,2.0019765,1.9555247,0.05364709
2060,1.9555247,1.9776917,0.11994328
2061,1.9776917,2.043123,0.16431588
2062,2.043123,1.9203123,-0.020654518
2063,1.9203123,1.8396745,0.015377913
2064,1.8396745,1.6967518,-0.05093885
2065,1.6967518,1.6182355,0.00632117
2066,1.6182355,1.5646826,0.027358932
2067,1.5646826,1.6216869,0.13523848
2068,1.6216869,0.8928944,-0.6477082
2069,0.8928944,0.87349176,0.025242092
2070,0.87349176,0.7641752,-0.06564202
2071,0.7641752,0.6857747,-0.04019173
2072,0.6857747,-0.017187595,-0.6686735
2073,-0.017187595,0.2213692,0.23769742
2074,0.2213692,0.09796393,-0.112336814
2075,0.09796393,-0.30243453,-0.39550027
2076,-0.30243453,-0.6020722,-0.31475937
2077,-0.6020722,-21.987228,-21.41526
2078,-21.987228,-14.099571,6.7882957
2079,-14.099571,-13.441963,-0.047371347
2080,-13.441963,-12.918254,-0.14838886
2081,-12.918254,-12.24987,0.022470098
2082,-12.24987,-11.638284,-0.0009070899
2083,-11.638284,-10.987714,0.06865609
2084,-10.987714,-10.45344,-0.015112065
2085,-10.45344,-9.96666,-0.03589112
2086,-9.96666,-9.344772,0.12355465
2087,-9.344772,-8.77307,0.104463376
2088,-8.77307,-8.41743,-0.083013706
2089,-8.41743,-7.947319,0.04923917
2090,-7.947319,-7.705558,-0.15560484
2091,-7.705558,-7.5953445,-0.2750645
2092,-7.5953445,-7.660163,-0.44458586
2093,-7.660163,-9.749798,-2.4726431
2094,-9.749798,-9.436281,-0.17397355
2095,-9.436281,-8.812003,0.15246412
2096,-8.812003,-8.313061,0.05834236
2097,-8.313061,-7.90605,-0.0086426735
2098,-7.90605,-7.503905,0.0068424717
2099,-7.503905,-7.109156,0.019553153
2100,-7.109156,-6.8142695,-0.060571194
2101,-6.8142695,-5.5150375,0.9585183
2102,-5.5150375,-6.6182113,-1.3789258
2103,-6.6182113,-6.125813,0.1614874
2104,-6.125813,-5.8195467,-2.4462071e-05
2105,-5.8195467,-5.5935783,-0.06500913
2106,-5.5935783,-5.245672,0.06822743
2107,-5.245672,-5.1667366,-0.18334794
2108,-5.1667366,-4.911585,-0.0031854147
2109,-4.911585,-4.9001827,-0.23417726
2110,-4.9001827,-4.7672944,-0.11212095
2111,-4.7672944,-4.5624585,-0.03352878
2112,-4.5624585,-4.21668,0.11765545
2113,-4.21668,-4.620427,-0.61458117
2114,-4.620427,-4.4762073,-0.08680151
2115,-4.4762073,-4.3580785,-0.10568158
2116,-4.3580785,-3.8564894,0.28368488
2117,-3.8564894,-3.8856723,-0.22200745
2118,-3.8856723,-3.7787356,-0.087347075
2119,-3.7787356,-3.5757616,0.014037367
2120,-3.5757616,-3.3695276,0.027445754
2121,-3.3695276,-3.1041472,0.09690399
2122,-3.1041472,-3.0268645,-0.077924624
2123,-3.0268645,-2.6224003,0.2531209
2124,-2.6224003,-2.32148,0.16980025
2125,-2.32148,-2.2812517,-0.075845614
2126,-2.2812517,-1.9996846,0.1675045
2127,-1.9996846,-1.834852,0.06484833
2128,-1.834852,-1.5598087,0.18330061
2129,-1.5598087,-1.519919,-0.03810075
2130,-1.519919,-1.5158272,-0.07190408
2131,-1.5158272,-1.220924,0.21911179
2132,-1.220924,-0.62598157,0.5338962
2133,-0.62598157,-0.4393775,0.15530495
2134,-0.4393775,-0.41685736,0.0005512595
2135,-0.41685736,-0.5538604,-0.15784597
2136,-0.5538604,-0.86023307,-0.33406565
2137,-0.86023307,-0.5221561,0.2950653
2138,-0.5221561,-0.037739545,0.45830876
2139,-0.037739545,-0.13693795,-0.10108539
2140,-0.13693795,-0.20120946,-0.07111842
2141,-0.20120946,0.16395997,0.35510895
2142,0.16395997,0.058516555,-0.09724542
2143,0.058516555,-0.21972984,-0.27532056
2144,-0.21972984,-0.22098303,-0.012239682
2145,-0.22098303,-0.18180653,0.028127337
2146,-0.18180653,0.7532389,0.9259551
2147,0.7532389,0.90241015,0.1868332
2148,0.90241015,0.90405524,0.046765603
2149,0.90405524,0.86246955,0.0036170876
2150,0.86246955,0.8125067,-0.0068393946
2151,0.8125067,1.0275984,0.25571698
2152,1.0275984,0.9752577,-0.0009607598
2153,0.9752577,0.7130948,-0.21340002
2154,0.7130948,-2.7661543,-3.4435942
2155,-2.7661543,-2.5327508,0.095095575
2156,-2.5327508,-2.3646379,0.041475575
2157,-2.3646379,-2.3282173,-0.08181146
2158,-2.3282173,-2.1202772,0.091529176
2159,-2.1202772,-2.0867238,-0.07246041
