,X,Y,e
2340,0.51510125,0.2934894,-0.19585678
2341,0.2934894,0.053351223,-0.22546369
2342,0.053351223,-0.17688301,-0.22756667
2343,-0.17688301,-0.39187387,-0.223835
2344,-0.39187387,-0.102871865,0.26940832
2345,-0.102871865,-0.25354606,-0.1558178
2346,-0.25354606,-0.39393574,-0.153067
2347,-0.39393574,-0.66872394,-0.29448497
2348,-0.66872394,-0.44111353,0.19417423
2349,-0.44111353,-0.17406958,0.24498826
2350,-0.17406958,-0.07311601,0.09225009
2351,-0.07311601,0.13605012,0.20551033
2352,0.13605012,-0.054838836,-0.18408644
2353,-0.054838836,-0.31394207,-0.26184517
2354,-0.31394207,-0.50449836,-0.20625342
2355,-0.50449836,-0.2891752,0.19009824
2356,-0.2891752,-0.49023718,-0.21552074
2357,-0.49023718,-0.7714195,-0.30569422
2358,-0.7714195,-0.50231504,0.23053351
2359,-0.50231504,-0.6322173,-0.155018
2360,-0.6322173,-0.8430376,-0.24243113
2361,-0.8430376,-1.0135711,-0.21268545
2362,-1.0135711,-1.160815,-0.19792247
2363,-1.160815,-1.3344313,-0.231657
2364,-1.3344313,-1.3928274,-0.12511766
2365,-1.3928274,-1.1874276,0.13575843
2366,-1.1874276,-1.3083248,-0.18026851
2367,-1.3083248,-1.0168062,0.2261023
2368,-1.0168062,-0.7007074,0.26525855
2369,-0.7007074,-0.5097287,0.15594327
2370,-0.5097287,-0.7573717,-0.27312943
2371,-0.7573717,-1.0365586,-0.31705546
2372,-1.0365586,-1.217069,-0.23233841
2373,-1.217069,-0.9416517,0.21456386
2374,-0.9416517,-0.6136692,0.28089988
2375,-0.6136692,-0.45953357,0.12345218
2376,-0.45953357,-0.1939986,0.24255827
2377,-0.1939986,0.08126657,0.26556525
2378,0.08126657,0.33684558,0.25964233
2379,0.33684558,0.14686191,-0.17314139
2380,0.14686191,-0.10144174,-0.24096055
2381,-0.10144174,-0.2673024,-0.17093274
2382,-0.2673024,-0.53257364,-0.27863637
2383,-0.53257364,-0.663968,-0.15802306
2384,-0.663968,-0.8677264,-0.23695678
2385,-0.8677264,-1.0690216,-0.24468157
2386,-1.0690216,-0.73965687,0.27591366
2387,-0.73965687,-0.8793289,-0.17665486
2388,-0.8793289,-0.7598042,0.07555826
2389,-0.7598042,-0.5277712,0.19404279
2390,-0.5277712,-0.7438548,-0.24247223
2391,-0.7438548,-0.4975457,0.20911637
2392,-0.4975457,-0.6726785,-0.20001009
2393,-0.6726785,-0.82923007,-0.19018552
2394,-0.82923007,-0.521075,0.2666935
2395,-0.521075,-0.17797408,0.31704718
2396,-0.17797408,-0.3487741,-0.17969874
2397,-0.3487741,-0.59091043,-0.259575
2398,-0.59091043,-0.76600534,-0.20464043
2399,-0.76600534,-0.43095487,0.2967502
2400,-0.43095487,-0.6258776,-0.21647045
2401,-0.6258776,-0.411959,0.18262476
2402,-0.411959,-0.1833853,0.20797573
2403,-0.1833853,-0.32496402,-0.15074798
2404,-0.32496402,-0.11134252,0.1973733
2405,-0.11134252,0.15981904,0.26559442
2406,0.15981904,-0.01960726,-0.17143534
2407,-0.01960726,0.21046811,0.22909501
2408,0.21046811,0.4063375,0.20639281
2409,0.4063375,0.23417786,-0.15184277
2410,0.23417786,0.051483795,-0.17098516
2411,0.051483795,-0.10927823,-0.15818784
2412,-0.10927823,0.05982092,0.16363524
2413,0.05982092,0.1883432,0.13151333
2414,0.1883432,-0.08652748,-0.26545352
2415,-0.08652748,-0.22314331,-0.1409422
2416,-0.22314331,-0.0769697,0.13501644
2417,-0.0769697,0.08038158,0.15350279
2418,0.08038158,-0.08877923,-0.16514173
2419,-0.08877923,0.13548428,0.21982455
2420,0.13548428,-0.053930283,-0.18264034
2421,-0.053930283,-0.18297452,-0.13174075
2422,-0.18297452,0.030183807,0.20400959
2423,0.030183807,0.3105023,0.2818277
2424,0.3105023,0.5151837,0.2202065
2425,0.5151837,0.7537999,0.26437542
2426,0.7537999,0.8161303,0.10002036
2427,0.8161303,0.9984669,0.22314318
2428,0.9984669,1.1264728,0.17792931
2429,1.1264728,1.3216267,0.25147748
2430,1.3216267,1.4990948,0.24354959
2431,1.4990948,1.6756122,0.25147206
2432,1.6756122,1.8941408,0.3023093
2433,1.8941408,1.5315994,-0.26783445
2434,1.5315994,1.6601455,0.20512615
2435,1.6601455,1.444877,-0.13226111
2436,1.444877,1.5227408,0.15010762
2437,1.5227408,1.1143501,-0.33225363
2438,1.1143501,0.8399078,-0.21872479
2439,0.8399078,1.0026542,0.2047418
2440,1.0026542,1.1044477,0.15192625
2441,1.1044477,0.7573808,-0.29184455
2442,0.7573808,0.884875,0.16536327
2443,0.884875,0.61866367,-0.22196758
2444,0.61866367,0.39247507,-0.19525538
2445,0.39247507,0.48962426,0.11677294
2446,0.48962426,0.74021107,0.275068
2447,0.74021107,0.92446864,0.22126815
2448,0.92446864,1.079181,0.20093572
2449,1.079181,1.226251,0.2010291
2450,1.226251,0.9161066,-0.24883184
2451,0.9161066,1.0133133,0.14301202
2452,1.0133133,1.1329001,0.17025246
2453,1.1329001,1.195059,0.11880382
2454,1.195059,0.9391382,-0.19616786
2455,0.9391382,0.6459931,-0.2461882
2456,0.6459931,0.92437565,0.31068215
2457,0.92437565,0.6553974,-0.2227594
2458,0.6553974,0.4819801,-0.14064749
2459,0.4819801,0.5617203,0.10383927
2460,0.5617203,0.3809336,-0.15270069
2461,0.3809336,0.12554625,-0.23634067
2462,0.12554625,0.3016807,0.18241177
2463,0.3016807,0.40681326,0.12021657
2464,0.40681326,0.65794426,0.27147168
2465,0.65794426,0.78700227,0.16195524
2466,0.78700227,0.54204977,-0.20560236
2467,0.54204977,0.6713871,0.1564398
2468,0.6713871,0.90492237,0.26710463
2469,0.90492237,1.0468282,0.18715194
2470,1.0468282,0.8488018,-0.14568494
2471,0.8488018,0.9772989,0.17093726
2472,0.9772989,1.0803273,0.1518933
2473,1.0803273,1.2383382,0.21202727
2474,1.2383382,1.4313786,0.25495726
2475,1.4313786,1.5372051,0.1773955
2476,1.5372051,1.6620452,0.20170048
2477,1.6620452,1.3822157,-0.19672723
2478,1.3822157,1.0696877,-0.2434173
2479,1.0696877,0.7907154,-0.22548789
2480,0.7907154,0.5053087,-0.24587093
2481,0.5053087,0.72770125,0.247658
2482,0.72770125,0.90631425,0.21499804
2483,0.90631425,1.030847,0.16984841
2484,1.030847,1.1738591,0.19455454
2485,1.1738591,0.92656523,-0.18860097
2486,0.92656523,1.0945492,0.21431214
2487,1.0945492,1.2458913,0.20606954
2488,1.2458913,1.361725,0.17812821
2489,1.361725,1.0737616,-0.21987717
2490,1.0737616,0.7817281,-0.23834543
2491,0.7817281,0.6669434,-0.07569833
2492,0.6669434,0.46766713,-0.16592905
2493,0.46766713,0.28566068,-0.15862311
2494,0.28566068,0.44931927,0.17794162
2495,0.44931927,0.31224808,-0.114605226
2496,0.31224808,0.45557368,0.15893798
2497,0.45557368,0.64511454,0.21231954
2498,0.64511454,0.72455657,0.111697726
2499,0.72455657,0.38600352,-0.30232522
2500,0.38600352,0.6312305,0.26452717
2501,0.6312305,0.32840914,-0.27125978
2502,0.32840914,0.16043583,-0.15155286
2503,0.16043583,-0.038101673,-0.19051571
2504,-0.038101673,0.012362868,0.048559457
2505,0.012362868,-0.15418921,-0.16593394
2506,-0.15418921,-0.34737742,-0.20089766
2507,-0.34737742,-0.48980117,-0.15979263
2508,-0.48980117,-0.5793234,-0.11401232
2509,-0.5793234,-0.78245044,-0.23209319
2510,-0.78245044,-0.5360844,0.20724347
2511,-0.5360844,-0.6737515,-0.1644713
2512,-0.6737515,-0.4652445,0.17481938
2513,-0.4652445,-0.66989577,-0.22791351
2514,-0.66989577,-0.92261034,-0.28620934
2515,-0.92261034,-1.0065802,-0.1301004
2516,-1.0065802,-1.1313902,-0.17513902
2517,-1.1313902,-1.2652363,-0.19041565
2518,-1.2652363,-1.3343725,-0.13239819
2519,-1.3343725,-0.9939025,0.27375132
2520,-0.9939025,-0.71207476,0.2321326
2521,-0.71207476,-0.9422473,-0.2657763
2522,-0.9422473,-0.62082154,0.2743134
2523,-0.62082154,-0.49223742,0.09754304
2524,-0.49223742,-0.21786834,0.24975719
2525,-0.21786834,0.06574246,0.2727174
2526,0.06574246,-0.15686405,-0.21931939
2527,-0.15686405,-0.08999281,0.05902803
2528,-0.08999281,0.09933253,0.18482569
2529,0.09933253,0.27553043,0.18116452
2530,0.27553043,0.07127839,-0.19047552
2531,0.07127839,0.31385264,0.24613816
2532,0.31385264,0.5079764,0.20981638
2533,0.5079764,0.3118143,-0.17076328
2534,0.3118143,0.15240738,-0.1438162
2535,0.15240738,-0.121589124,-0.26637614
2536,-0.121589124,-0.26175806,-0.1462484
2537,-0.26175806,-0.05518116,0.19348899
2538,-0.05518116,-0.22279711,-0.170375
2539,-0.22279711,-0.39341313,-0.18175587
2540,-0.39341313,-0.51511526,-0.14137283
2541,-0.51511526,-0.6052823,-0.11592283
2542,-0.6052823,-0.4103169,0.16470125
2543,-0.4103169,-0.62972087,-0.2399198
2544,-0.62972087,-0.44377476,0.15446006
2545,-0.44377476,-0.56135863,-0.13977262
2546,-0.56135863,-0.46306232,0.07022837
2547,-0.46306232,-0.66361195,-0.22370274
2548,-0.66361195,-0.4641348,0.16629654
2549,-0.4641348,-0.20384292,0.23708515
2550,-0.20384292,-0.39008003,-0.19642927
2551,-0.39008003,-0.56233215,-0.19175616
2552,-0.56233215,-0.3161829,0.21803258
2553,-0.3161829,-0.15301873,0.14735503
2554,-0.15301873,0.12402503,0.26939282
2555,0.12402503,-0.08867985,-0.20650363
2556,-0.08867985,0.09981913,0.18406498
2557,0.09981913,0.26128033,0.16645215
2558,0.26128033,0.08837466,-0.15984164
2559,0.08837466,0.28251255,0.19855663
2560,0.28251255,0.47936168,0.21097478
2561,0.47936168,0.33891913,-0.11647445
2562,0.33891913,0.12144135,-0.20053183
2563,0.12144135,-0.1106663,-0.22603558
2564,-0.1106663,0.12389378,0.22902676
2565,0.12389378,0.27351955,0.15582046
2566,0.27351955,0.42943972,0.16959618
2567,0.42943972,0.19595164,-0.2120161
2568,0.19595164,0.41336107,0.227207
2569,0.41336107,0.30463198,-0.08806103
2570,0.30463198,0.45470095,0.16530058
2571,0.45470095,0.28589755,-0.14606833
2572,0.28589755,0.07970388,-0.19189878
2573,0.07970388,-0.1489021,-0.22462079
2574,-0.1489021,-0.37371874,-0.23226176
2575,-0.37371874,-0.11857851,0.2364543
2576,-0.11857851,0.16317004,0.27581963
2577,0.16317004,0.42180443,0.2667929
2578,0.42180443,0.6586863,0.25797212
2579,0.6586863,0.4304464,-0.19530559
2580,0.4304464,0.2768979,-0.13202615
2581,0.2768979,0.48017034,0.21711734
2582,0.48017034,0.28902513,-0.1671367
2583,0.28902513,0.09833516,-0.1762387
2584,0.09833516,0.22857733,0.13515893
2585,0.22857733,0.45266646,0.235518
2586,0.45266646,0.14986622,-0.28016692
2587,0.14986622,-0.12070727,-0.26308018
2588,-0.12070727,-0.27652025,-0.16184835
2589,-0.27652025,-0.056211412,0.20648283
2590,-0.056211412,-0.30394077,-0.25053993
2591,-0.30394077,-0.5208666,-0.23212284
2592,-0.5208666,-0.29857707,0.19624619
2593,-0.29857707,-0.15220995,0.13143827
2594,-0.15220995,0.069070145,0.2136696
2595,0.069070145,0.18161976,0.11600312
2596,0.18161976,0.4630546,0.2905158
2597,0.4630546,0.26373047,-0.17617139
2598,0.26373047,0.07209793,-0.17844602
2599,0.07209793,-0.1080234,-0.17651643
2600,-0.1080234,-0.36323875,-0.26061654
2601,-0.36323875,-0.5768411,-0.2317643
2602,-0.5768411,-0.7914781,-0.24347907
2603,-0.7914781,-0.8914375,-0.13953328
2604,-0.8914375,-0.9693479,-0.12248231
2605,-0.9693479,-1.09798,-0.17709951
2606,-1.09798,-1.2601031,-0.21702206
2607,-1.2601031,-1.0652884,0.1318095
2608,-1.0652884,-0.8502454,0.16177861
2609,-0.8502454,-0.6825919,0.12514123
2610,-0.6825919,-0.4256295,0.2228328
2611,-0.4256295,-0.20267825,0.20166977
2612,-0.20267825,-0.4137432,-0.22119886
2613,-0.4137432,-0.5561414,-0.16308531
2614,-0.5561414,-0.3283198,0.20001455
2615,-0.3283198,-0.07797924,0.23392457
2616,-0.07797924,-0.30971223,-0.23563194
2617,-0.30971223,-0.54601514,-0.25178856
2618,-0.54601514,-0.7749294,-0.25621504
2619,-0.7749294,-0.5200132,0.21616969
2620,-0.5200132,-0.60770273,-0.11369019
2621,-0.60770273,-0.7793346,-0.20201701
2622,-0.7793346,-0.6259283,0.11443961
2623,-0.6259283,-0.8146969,-0.22006507
2624,-0.8146969,-0.8789122,-0.10495015
2625,-0.8789122,-1.0563045,-0.22133784
2626,-1.0563045,-0.7503239,0.2531654
2627,-0.7503239,-0.52131104,0.19149666
2628,-0.52131104,-0.69990087,-0.2046554
2629,-0.69990087,-0.4172604,0.24764536
2630,-0.4172604,-0.57447165,-0.17807427
2631,-0.57447165,-0.8024541,-0.25670603
2632,-0.8024541,-0.97864723,-0.21631582
2633,-0.97864723,-0.82587385,0.10384098
2634,-0.82587385,-0.9141052,-0.12952498
2635,-0.9141052,-0.6117342,0.2566657
2636,-0.6117342,-0.8046549,-0.22350742
2637,-0.8046549,-0.9166403,-0.1522182
2638,-0.9166403,-0.6083823,0.26242596
2639,-0.6083823,-0.46804595,0.109917216
2640,-0.46804595,-0.2268526,0.21779105
2641,-0.2268526,-0.036548197,0.17896177
2642,-0.036548197,-0.24191895,-0.20719817
2643,-0.24191895,-0.50141317,-0.27159017
2644,-0.50141317,-0.6424436,-0.16610111
2645,-0.6424436,-0.85608035,-0.24575897
2646,-0.85608035,-0.5822137,0.23106265
2647,-0.5822137,-0.7658541,-0.21275112
2648,-0.7658541,-0.6013346,0.12622687
2649,-0.6013346,-0.7275476,-0.15627974
2650,-0.7275476,-0.4429086,0.2482616
2651,-0.4429086,-0.64514905,-0.22438589
2652,-0.64514905,-0.9050088,-0.29211715
2653,-0.9050088,-1.0457017,-0.1859434
2654,-1.0457017,-0.7813244,0.21209227
2655,-0.7813244,-0.9624146,-0.22015646
2656,-0.9624146,-0.81738824,0.09690564
2657,-0.81738824,-0.4280575,0.34846133
2658,-0.4280575,-0.6997677,-0.29311308
2659,-0.6997677,-0.45928305,0.20549625
2660,-0.45928305,-0.6626891,-0.2263702
2661,-0.6626891,-0.8840091,-0.25445446
2662,-0.8840091,-0.65679246,0.1830162
2663,-0.65679246,-0.842081,-0.2181282
2664,-0.842081,-1.0055872,-0.20561028
2665,-1.0055872,-1.1129271,-0.15761921
2666,-1.1129271,-1.331662,-0.27438143
2667,-1.331662,-1.0509205,0.21415839
2668,-1.0509205,-0.9032089,0.09516555
2669,-0.9032089,-1.0580573,-0.20000882
2670,-1.0580573,-1.1495397,-0.14438535
2671,-1.1495397,-0.866253,0.22580968
2672,-0.866253,-0.9189381,-0.09599774
2673,-0.9189381,-1.1052691,-0.23227784
2674,-1.1052691,-0.8464726,0.20353292
2675,-0.8464726,-0.622812,0.181337
2676,-0.622812,-0.39311585,0.1985555
2677,-0.39311585,-0.17036368,0.20309637
2678,-0.17036368,-0.2865685,-0.12472301
2679,-0.2865685,-0.36912888,-0.096888795
2680,-0.36912888,-0.58780634,-0.23713389
2681,-0.58780634,-0.64798623,-0.08957022
2682,-0.64798623,-0.8881423,-0.27255535
2683,-0.8881423,-1.045041,-0.20130582
2684,-1.045041,-1.2932733,-0.30048442
2685,-1.2932733,-1.0241693,0.20444037
2686,-1.0241693,-0.8147433,0.15821752
2687,-0.8147433,-0.96317506,-0.18916896
2688,-0.96317506,-0.70055515,0.21446113
2689,-0.70055515,-0.45351493,0.21201247
2690,-0.45351493,-0.25761104,0.17322816
2691,-0.25761104,-0.120912515,0.12381797
2692,-0.120912515,0.07298835,0.18785524
2693,0.07298835,-0.21184517,-0.2811841
2694,-0.21184517,-0.3854593,-0.18420638
2695,-0.3854593,-0.5613383,-0.19515197
2696,-0.5613383,-0.47103158,0.062239796
2697,-0.47103158,-0.19830881,0.24917118
2698,-0.19830881,-0.3607583,-0.17236492
2699,-0.3607583,-0.5055689,-0.16284852
2700,-0.5055689,-0.32693917,0.15335132
2701,-0.32693917,-0.4028415,-0.09224929
2702,-0.4028415,-0.6771396,-0.29444015
2703,-0.6771396,-0.7633445,-0.12006196
2704,-0.7633445,-0.52101725,0.20416003
2705,-0.52101725,-0.7136855,-0.21871915
2706,-0.7136855,-0.90662,-0.22861877
2707,-0.90662,-0.9888977,-0.12760863
2708,-0.9888977,-0.7415874,0.19786534
2709,-0.7415874,-0.8506085,-0.14610052
2710,-0.8506085,-0.99988174,-0.19180366
2711,-0.99988174,-1.2602093,-0.31032163
2712,-1.2602093,-1.3545879,-0.15738907
2713,-1.3545879,-1.5380193,-0.25116074
2714,-1.5380193,-1.2550511,0.20606717
2715,-1.2550511,-1.0160575,0.17624101
2716,-1.0160575,-1.1892805,-0.22402592
2717,-1.1892805,-1.2739015,-0.14408503
2718,-1.2739015,-1.465903,-0.2556966
2719,-1.465903,-1.2479358,0.14467217
2720,-1.2479358,-1.4754362,-0.28989723
2721,-1.4754362,-1.5024757,-0.10081141
2722,-1.5024757,-1.2381909,0.18916106
2723,-1.2381909,-1.4284146,-0.2521332
2724,-1.4284146,-1.1896036,0.1673902
2725,-1.1896036,-0.9228326,0.20729078
2726,-0.9228326,-0.6673951,0.20929585
2727,-0.6673951,-0.9026992,-0.26867384
2728,-0.9026992,-1.0070314,-0.14946729
2729,-1.0070314,-1.1474773,-0.19079742
2730,-1.1474773,-0.83176184,0.25834152
2731,-0.83176184,-1.03505,-0.2448763
2732,-1.03505,-1.2228388,-0.23954126
2733,-1.2228388,-0.9451093,0.2165875
2734,-0.9451093,-0.67662305,0.2212308
2735,-0.67662305,-0.8644116,-0.22161973
2736,-0.8644116,-1.0307897,-0.20959873
2737,-1.0307897,-1.1844759,-0.20522563
2738,-1.1844759,-1.3587286,-0.23347658
2739,-1.3587286,-1.476442,-0.18564975
2740,-1.476442,-1.601884,-0.19926412
2741,-1.601884,-1.7491946,-0.22740483
2742,-1.7491946,-1.8817925,-0.22005779
2743,-1.8817925,-2.0199642,-0.23226124
2744,-2.0199642,-1.6901437,0.22882225
2745,-1.6901437,-1.3537352,0.25190133
2746,-1.3537352,-1.5185802,-0.23253174
2747,-1.5185802,-1.6170875,-0.17443635
2748,-1.6170875,-1.2939618,0.24227127
2749,-1.2939618,-1.3635056,-0.13424197
2750,-1.3635056,-1.0629137,0.23241661
2751,-1.0629137,-0.8216374,0.18813065
2752,-0.8216374,-0.9232207,-0.14266519
2753,-0.9232207,-0.70467216,0.17238748
2754,-0.70467216,-0.41306204,0.2563765
2755,-0.41306204,-0.6383954,-0.24598648
2756,-0.6383954,-0.81561494,-0.20913926
2757,-0.81561494,-0.624495,0.15033914
2758,-0.624495,-0.7518698,-0.15859954
2759,-0.7518698,-0.4016345,0.3126418
2760,-0.4016345,-0.19467653,0.18687625
2761,-0.19467653,0.035821438,0.22076415
2762,0.035821438,0.15825559,0.12422522
2763,0.15825559,0.43604928,0.28570646
2764,0.43604928,0.22042868,-0.19381815
2765,0.22042868,0.030569762,-0.17883748
2766,0.030569762,-0.09857263,-0.1276139
2767,-0.09857263,-0.35112846,-0.25748447
2768,-0.35112846,-0.5280082,-0.19443619
2769,-0.5280082,-0.30806333,0.19354443
2770,-0.30806333,-0.45534825,-0.1626881
2771,-0.45534825,-0.25662306,0.17595777
2772,-0.25662306,-0.0058920383,0.23789987
2773,-0.0058920383,-0.21160325,-0.20600581
2774,-0.21160325,-0.46945024,-0.26842713
2775,-0.46945024,-0.6667854,-0.22080772
2776,-0.6667854,-0.79996455,-0.16651839
2777,-0.79996455,-0.91336745,-0.15340115
2778,-0.91336745,-0.7261226,0.14157644
2779,-0.7261226,-0.9102247,-0.22040817
2780,-0.9102247,-1.0129098,-0.14819631
2781,-1.0129098,-0.777027,0.1852372
2782,-0.777027,-0.5738708,0.16430485
2783,-0.5738708,-0.3675611,0.17761613
2784,-0.3675611,-0.1792036,0.16997945
2785,-0.1792036,-0.37938613,-0.20914271
2786,-0.37938613,-0.5655732,-0.2051564
2787,-0.5655732,-0.73541695,-0.19812238
2788,-0.73541695,-0.42137164,0.27727443
2789,-0.42137164,-0.5507416,-0.15043855
2790,-0.5507416,-0.7459823,-0.22277781
2791,-0.7459823,-0.45171028,0.2569729
2792,-0.45171028,-0.63759834,-0.20847355
2793,-0.63759834,-0.41401464,0.19170381
2794,-0.41401464,-0.2035231,0.18979082
2795,-0.2035231,-0.36325908,-0.16991214
2796,-0.36325908,-0.075792104,0.269304
2797,-0.075792104,0.12438162,0.19638412
2798,0.12438162,0.012322307,-0.10584023
2799,0.012322307,-0.10298539,-0.11469158
2800,-0.10298539,-0.3240587,-0.22622259
2801,-0.3240587,-0.49004355,-0.18218777
2802,-0.49004355,-0.66498125,-0.19943985
2803,-0.66498125,-0.8844053,-0.25267315
2804,-0.8844053,-1.0493895,-0.20920447
2805,-1.0493895,-1.205134,-0.20821409
2806,-1.205134,-1.3523966,-0.20751931
2807,-1.3523966,-1.0714738,0.21330303
2808,-1.0714738,-1.2697849,-0.25188476
2809,-1.2697849,-0.9899651,0.2163305
2810,-0.9899651,-0.8104353,0.1300315
2811,-0.8104353,-0.98132807,-0.21141458
2812,-0.98132807,-0.74080694,0.19145468
2813,-0.74080694,-0.5446301,0.15913646
2814,-0.5446301,-0.33225998,0.18513861
2815,-0.33225998,-0.13486277,0.18078421
2816,-0.13486277,0.10905546,0.23717509
2817,0.10905546,0.32667193,0.22306925
2818,0.32667193,0.15077835,-0.15955997
2819,0.15077835,0.33221942,0.18898
2820,0.33221942,0.20298317,-0.11262527
2821,0.20298317,0.011663586,-0.18117042
2822,0.011663586,-0.20564494,-0.21672533
2823,-0.20564494,0.07998425,0.27534693
2824,0.07998425,-0.18153208,-0.25751713
2825,-0.18153208,-0.37830344,-0.20584796
2826,-0.37830344,-0.22561926,0.133769
2827,-0.22561926,-0.014255881,0.2000824
2828,-0.014255881,0.25982904,0.27337214
2829,0.25982904,0.42370665,0.17686908
2830,0.42370665,0.17408983,-0.22843148
2831,0.17408983,-0.030719817,-0.19610515
2832,-0.030719817,-0.21526399,-0.18608017
2833,-0.21526399,0.08885488,0.29335567
2834,0.08885488,-0.15767285,-0.24208498
2835,-0.15767285,0.137276,0.2870652
2836,0.137276,-0.057275712,-0.1876879
2837,-0.057275712,-0.25151104,-0.19709912
2838,-0.25151104,-0.046793938,0.19214155
2839,-0.046793938,0.20690712,0.25136137
2840,0.20690712,0.04211119,-0.15445058
2841,0.04211119,-0.23375696,-0.27376258
2842,-0.23375696,-0.053275764,0.16879335
2843,-0.053275764,0.1915502,0.24216217
2844,0.1915502,0.37805587,0.1960832
2845,0.37805587,0.1441178,-0.21503526
2846,0.1441178,0.29401445,0.15710253
2847,0.29401445,0.107961535,-0.17135218
2848,0.107961535,-0.028950244,-0.1315137
2849,-0.028950244,-0.17520602,-0.14770329
2850,-0.17520602,0.022406489,0.1888522
2851,0.022406489,0.26451695,0.24323077
2852,0.26451695,0.4984436,0.24715252
2853,0.4984436,0.6353837,0.16186233
2854,0.6353837,0.82166374,0.21804923
2855,0.82166374,0.52131665,-0.25926387
2856,0.52131665,0.6968512,0.20160036
2857,0.6968512,0.8796816,0.21767297
2858,0.8796816,0.67077076,-0.16492668
2859,0.67077076,0.83686876,0.19963652
2860,0.83686876,0.5455609,-0.2494644
2861,0.5455609,0.16521806,-0.35306478
2862,0.16521806,0.3585996,0.20164247
2863,0.3585996,0.48327243,0.14260282
2864,0.48327243,0.6723129,0.21320412
2865,0.6723129,0.7980403,0.15934303
2866,0.7980403,0.5546578,-0.20348041
2867,0.5546578,0.2578332,-0.2690917
2868,0.2578332,0.47032326,0.22538172
2869,0.47032326,0.67253685,0.22572973
2870,0.67253685,0.7989805,0.16007048
2871,0.7989805,1.022462,0.26343063
2872,1.022462,1.2620448,0.29070595
2873,1.2620448,0.97862864,-0.2203139
2874,0.97862864,1.1336192,0.20392199
2875,1.1336192,0.927567,-0.14937124
2876,0.927567,0.6762689,-0.20491977
2877,0.6762689,0.9023872,0.2599318
2878,0.9023872,0.99446404,0.13719621
2879,0.99446404,1.1190056,0.17426477
2880,1.1190056,1.1769774,0.11392213
2881,1.1769774,1.2810025,0.16287398
2882,1.2810025,1.0443652,-0.1725871
2883,1.0443652,0.85988796,-0.13225898
2884,0.85988796,1.0338515,0.21695797
2885,1.0338515,1.1638216,0.18166268
2886,1.1638216,1.3334727,0.22784221
2887,1.3334727,1.5342542,0.2674551
2888,1.5342542,1.331643,-0.1258985
2889,1.331643,0.98509,-0.2799708
2890,0.98509,1.0819389,0.14610338
2891,1.0819389,0.8866343,-0.14120764
2892,0.8866343,0.5420269,-0.30027568
2893,0.5420269,0.7675291,0.25260353
2894,0.7675291,0.9175726,0.18841998
2895,0.9175726,0.6570303,-0.21466368
2896,0.6570303,0.8405258,0.21634702
2897,0.8405258,1.0972047,0.29870513
2898,1.0972047,1.1461892,0.1038448
2899,1.1461892,0.9583204,-0.13055936
2900,0.9583204,0.67433053,-0.23607379
2901,0.67433053,0.9025103,0.2618963
2902,0.9025103,1.1583424,0.30095762
2903,1.1583424,0.8943449,-0.20608035
2904,0.8943449,1.0132208,0.16359308
2905,1.0132208,1.1534317,0.1908719
2906,1.1534317,0.8813622,-0.2143979
2907,0.8813622,0.9414595,0.104165375
2908,0.9414595,1.0529155,0.15852897
2909,1.0529155,1.1018748,0.10160515
2910,1.1018748,0.80713093,-0.23965015
2911,0.80713093,0.44276986,-0.3240045
2912,0.44276986,0.6478405,0.22720917
2913,0.6478405,0.45657533,-0.15887314
2914,0.45657533,0.6500151,0.21626851
2915,0.6500151,0.31866089,-0.2988535
2916,0.31866089,0.48603618,0.18330833
2917,0.48603618,0.72252744,0.2607931
2918,0.72252744,0.8724239,0.1860228
2919,0.8724239,1.0310882,0.20228551
2920,1.0310882,1.2268053,0.2472715
2921,1.2268053,0.9064509,-0.25901407
2922,0.9064509,0.6344011,-0.22672734
2923,0.6344011,0.8135686,0.21088754
2924,0.8135686,0.58364177,-0.18924837
2925,0.58364177,0.38309014,-0.17136955
2926,0.38309014,0.6001322,0.23619662
2927,0.6001322,0.6798468,0.10972123
2928,0.6798468,0.48963857,-0.15621592
2929,0.48963857,0.4034095,-0.061747134
2930,0.4034095,0.48852023,0.10528121
2931,0.48852023,0.30444568,-0.15964852
2932,0.30444568,0.06753816,-0.22168525
2933,0.06753816,-0.1642614,-0.22842266
2934,-0.1642614,-0.35031956,-0.19427122
2935,-0.35031956,-0.5495818,-0.21677826
2936,-0.5495818,-0.2975557,0.224547
2937,-0.2975557,-0.11488676,0.16779116
2938,-0.11488676,-0.26093364,-0.1517912
2939,-0.26093364,-0.41623765,-0.16835068
2940,-0.41623765,-0.55758923,-0.16216347
2941,-0.55758923,-0.33886227,0.19084749
2942,-0.33886227,-0.1428295,0.17908965
2943,-0.1428295,0.10960734,0.24529536
2944,0.10960734,-0.06408382,-0.16821079
2945,-0.06408382,0.18469332,0.24557295
2946,0.18469332,0.013286471,-0.16217218
2947,0.013286471,-0.1343588,-0.14698094
2948,-0.1343588,-0.2724324,-0.14479154
2949,-0.2724324,-0.51600784,-0.25719708
2950,-0.51600784,-0.31646585,0.1737416
2951,-0.31646585,-0.043833584,0.25680897
2952,-0.043833584,0.1619158,0.2035577
2953,0.1619158,0.004112348,-0.14970766
2954,0.004112348,0.22308336,0.21917664
2955,0.22308336,0.48337346,0.27144426
2956,0.48337346,0.64268136,0.1834766
2957,0.64268136,0.82233167,0.21178438
2958,0.82233167,0.9073212,0.12610617
2959,0.9073212,1.0498958,0.18794054
